Date,Traded Companies,Stock Symbol,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.,Sector
2012-11-07,Zenith Finance Limited,,2,106.00,105.00,105.00,66.00,6952.00,104.00,1.00 ,
2012-11-08,Zenith Finance Limited,,4,109.00,107.00,107.00,144.00,15504.00,105.00,2.00 ,
2012-11-11,Yeti Finance Ltd.,,3,179.00,176.00,176.00,175.00,30830.00,182.00,-6.00 ,
2012-11-12,Zenith Finance Limited,,8,105.00,101.00,101.00,324.00,32916.00,107.00,-6.00 ,
2012-11-18,Zenith Finance Limited,,2,105.00,103.00,105.00,596.00,61480.00,101.00,4.00 ,
2012-11-20,Zenith Finance Limited,,16,108.00,104.00,105.00,1388.00,148308.00,105.00,0.00 ,
2012-11-21,Zenith Finance Limited,,2,103.00,102.00,102.00,88.00,9024.00,105.00,-3.00 ,
2012-11-22,Zenith Finance Limited,,2,102.00,102.00,102.00,56.00,5712.00,102.00,0.00 ,
2012-11-25,Zenith Finance Limited,,15,108.00,104.00,106.00,534.00,56552.00,102.00,4.00 ,
2012-11-26,Zenith Finance Limited,,15,105.00,103.00,103.00,1027.00,106241.00,106.00,-3.00 ,
2012-11-27,Zenith Finance Limited,,4,103.00,103.00,103.00,48.00,4944.00,103.00,0.00 ,
2012-11-28,Zenith Finance Limited,,2,103.00,101.00,103.00,78.00,7902.00,103.00,0.00 ,
2012-11-29,Yeti Finance Ltd.,,6,155.00,143.00,143.00,1033.00,155247.00,158.00,-15.00 ,
2012-12-02,Zenith Finance Limited,,5,105.00,105.00,105.00,140.00,14700.00,103.00,2.00 ,
2012-12-03,Zenith Finance Limited,,7,105.00,103.00,103.00,575.00,59495.00,105.00,-2.00 ,
2012-12-04,Zenith Finance Limited,,9,106.00,103.00,106.00,300.00,31578.00,103.00,3.00 ,
2012-12-05,Zenith Finance Limited,,1,107.00,107.00,107.00,50.00,5350.00,106.00,1.00 ,
2012-12-06,Zenith Finance Limited,,39,108.00,103.00,108.00,648.00,68300.00,107.00,1.00 ,
2012-12-09,Zenith Finance Limited,,1,106.00,106.00,106.00,34.00,3604.00,108.00,-2.00 ,
2012-12-10,Yeti Finance Ltd.,,6,127.00,125.00,125.00,1024.00,129768.00,127.00,-2.00 ,
2012-12-11,Yeti Finance Ltd.,,8,127.00,127.00,127.00,1456.00,184912.00,125.00,2.00 ,
2012-12-12,Yeti Finance Ltd.,,2,127.00,125.00,127.00,1497.00,187331.00,127.00,0.00 ,
2012-12-13,Zenith Finance Limited,,6,105.00,105.00,105.00,96.00,10080.00,106.00,-1.00 ,
2012-12-16,Yeti Finance Ltd.,,1,123.00,123.00,123.00,82.00,10086.00,125.00,-2.00 ,
